team,season,season_end_year,wins,losses,win_pct,predicted_wins,predicted_win_pct,selected_model,lasso_alpha,rank_blend,training_seasons,win_total_line,actual_wins_odds_source,actual_losses_odds_source,source_result,championship_odds,source_url,scheduled_games_for_line,pick,model_edge_wins,comparison_actual_wins,model_abs_error_wins,market_abs_error_wins,grade,stake,profit,cash_return
Toronto Raptors,2016-17,2017,51,31,0.6219512,51.547510905882675,0.628628181779057,rank_calibrated_lasso,0.5359821146546927,0.6,3,50.5,51,31,over,+5500,https://www.basketball-reference.com/leagues/NBA_2017_preseason_odds.html,82,over,1.0475109058826746,51.0,0.5475109058826746,0.5,win,10.0,9.090909090909092,19.090909090909093
Utah Jazz,2016-17,2017,51,31,0.6219512,46.771817810944746,0.5703880220846921,rank_calibrated_lasso,0.5359821146546927,0.6,3,47.5,51,31,over,+10000,https://www.basketball-reference.com/leagues/NBA_2017_preseason_odds.html,82,under,-0.7281821890552536,51.0,4.228182189055254,3.5,loss,10.0,-10.0,0.0
Washington Wizards,2016-17,2017,49,33,0.597561,37.22022066876775,0.4539051301069238,rank_calibrated_lasso,0.5359821146546927,0.6,3,42.5,49,33,over,+16000,https://www.basketball-reference.com/leagues/NBA_2017_preseason_odds.html,82,under,-5.279779331232248,49.0,11.779779331232248,6.5,loss,10.0,-10.0,0.0
Atlanta Hawks,2017-18,2018,24,58,0.29268292,26.89746014829862,0.32801780668656855,rank_calibrated_lasso,0.6000763381800931,0.41000000000000003,4,25.5,24,58,under,+200000,https://www.basketball-reference.com/leagues/NBA_2018_preseason_odds.html,82,over,1.3974601482986202,24.0,2.89746014829862,1.5,loss,10.0,-10.0,0.0
Boston Celtics,2017-18,2018,55,27,0.6707317,50.080803472664556,0.6107415057642019,rank_calibrated_lasso,0.6000763381800931,0.41000000000000003,4,53.5,55,27,over,+1200,https://www.basketball-reference.com/leagues/NBA_2018_preseason_odds.html,82,under,-3.419196527335444,55.0,4.919196527335444,1.5,loss,10.0,-10.0,0.0
Brooklyn Nets,2017-18,2018,28,54,0.34146342,22.33695405425166,0.27240187871038607,rank_calibrated_lasso,0.6000763381800931,0.41000000000000003,4,27.5,28,54,over,+250000,https://www.basketball-reference.com/leagues/NBA_2018_preseason_odds.html,82,under,-5.16304594574834,28.0,5.66304594574834,0.5,loss,10.0,-10.0,0.0
Charlotte Hornets,2017-18,2018,36,46,0.4390244,38.911235217175445,0.474527258746042,rank_calibrated_lasso,0.6000763381800931,0.41000000000000003,4,42.5,36,46,under,+50000,https://www.basketball-reference.com/leagues/NBA_2018_preseason_odds.html,82,under,-3.588764782824555,36.0,2.911235217175445,6.5,win,10.0,9.090909090909092,19.090909090909093
Chicago Bulls,2017-18,2018,27,55,0.3292683,24.720742864991458,0.30147247396331045,rank_calibrated_lasso,0.6000763381800931,0.41000000000000003,4,22.0,27,55,over,+250000,https://www.basketball-reference.com/leagues/NBA_2018_preseason_odds.html,82,over,2.7207428649914576,27.0,2.2792571350085424,5.0,win,10.0,9.090909090909092,19.090909090909093
Cleveland Cavaliers,2017-18,2018,50,32,0.6097561,53.173663405786016,0.6484593098266588,rank_calibrated_lasso,0.6000763381800931,0.41000000000000003,4,53.5,50,32,under,+515,https://www.basketball-reference.com/leagues/NBA_2018_preseason_odds.html,82,under,-0.3263365942139842,50.0,3.173663405786016,3.5,win,10.0,9.090909090909092,19.090909090909093
Dallas Mavericks,2017-18,2018,24,58,0.29268292,31.448674697493658,0.38352042314016654,rank_calibrated_lasso,0.6000763381800931,0.41000000000000003,4,35.5,24,58,under,+50000,https://www.basketball-reference.com/leagues/NBA_2018_preseason_odds.html,82,under,-4.051325302506342,24.0,7.448674697493658,11.5,win,10.0,9.090909090909092,19.090909090909093
Denver Nuggets,2017-18,2018,46,36,0.5609756,45.26372170843443,0.5519966062004199,rank_calibrated_lasso,0.6000763381800931,0.41000000000000003,4,45.5,46,36,over,+20000,https://www.basketball-reference.com/leagues/NBA_2018_preseason_odds.html,82,under,-0.23627829156556857,46.0,0.7362782915655686,0.5,loss,10.0,-10.0,0.0
Detroit Pistons,2017-18,2018,39,43,0.47560975,35.51420940552616,0.43310011470153853,rank_calibrated_lasso,0.6000763381800931,0.41000000000000003,4,38.5,39,43,over,+63000,https://www.basketball-reference.com/leagues/NBA_2018_preseason_odds.html,82,under,-2.9857905944738405,39.0,3.4857905944738405,0.5,loss,10.0,-10.0,0.0
Golden State Warriors,2017-18,2018,58,24,0.70731705,64.70421631278819,0.7890758086925389,rank_calibrated_lasso,0.6000763381800931,0.41000000000000003,4,67.5,58,24,under,-187,https://www.basketball-reference.com/leagues/NBA_2018_preseason_odds.html,82,under,-2.7957836872118094,58.0,6.704216312788191,9.5,win,10.0,9.090909090909092,19.090909090909093
Houston Rockets,2017-18,2018,65,17,0.79268295,56.653208543707066,0.6908927871183789,rank_calibrated_lasso,0.6000763381800931,0.41000000000000003,4,55.5,65,17,over,+2150,https://www.basketball-reference.com/leagues/NBA_2018_preseason_odds.html,82,over,1.1532085437070663,65.0,8.346791456292934,9.5,win,10.0,9.090909090909092,19.090909090909093
Indiana Pacers,2017-18,2018,48,34,0.58536583,37.50041655983083,0.4573221531686687,rank_calibrated_lasso,0.6000763381800931,0.41000000000000003,4,31.5,48,34,over,+125000,https://www.basketball-reference.com/leagues/NBA_2018_preseason_odds.html,82,over,6.000416559830832,48.0,10.499583440169168,16.5,win,10.0,9.090909090909092,19.090909090909093
Los Angeles Clippers,2017-18,2018,42,40,0.5121951,48.749005080031075,0.5945000619515984,rank_calibrated_lasso,0.6000763381800931,0.41000000000000003,4,43.5,42,40,under,+19000,https://www.basketball-reference.com/leagues/NBA_2018_preseason_odds.html,82,over,5.2490050800310755,42.0,6.7490050800310755,1.5,loss,10.0,-10.0,0.0
Los Angeles Lakers,2017-18,2018,35,47,0.42682928,32.81723171354445,0.4002101428481031,rank_calibrated_lasso,0.6000763381800931,0.41000000000000003,4,33.5,35,47,over,+30000,https://www.basketball-reference.com/leagues/NBA_2018_preseason_odds.html,82,under,-0.6827682864555484,35.0,2.1827682864555484,1.5,loss,10.0,-10.0,0.0
Memphis Grizzlies,2017-18,2018,22,60,0.2682927,40.95728756519124,0.4994791166486736,rank_calibrated_lasso,0.6000763381800931,0.41000000000000003,4,37.5,22,60,under,+37000,https://www.basketball-reference.com/leagues/NBA_2018_preseason_odds.html,82,over,3.457287565191237,22.0,18.957287565191237,15.5,loss,10.0,-10.0,0.0
Miami Heat,2017-18,2018,44,38,0.5365854,42.69084346954453,0.5206200423115187,rank_calibrated_lasso,0.6000763381800931,0.41000000000000003,4,43.5,44,38,over,+24000,https://www.basketball-reference.com/leagues/NBA_2018_preseason_odds.html,82,under,-0.8091565304554678,44.0,1.3091565304554678,0.5,loss,10.0,-10.0,0.0
Milwaukee Bucks,2017-18,2018,44,38,0.5365854,43.79674884962576,0.534106693288119,rank_calibrated_lasso,0.6000763381800931,0.41000000000000003,4,47.5,44,38,under,+8000,https://www.basketball-reference.com/leagues/NBA_2018_preseason_odds.html,82,under,-3.7032511503742427,44.0,0.20325115037424268,3.5,win,10.0,9.090909090909092,19.090909090909093
Minnesota Timberwolves,2017-18,2018,47,35,0.5731707,46.595304785138126,0.5682354242090015,rank_calibrated_lasso,0.6000763381800931,0.41000000000000003,4,48.5,47,35,under,+5000,https://www.basketball-reference.com/leagues/NBA_2018_preseason_odds.html,82,under,-1.9046952148618743,47.0,0.4046952148618743,1.5,win,10.0,9.090909090909092,19.090909090909093
New Orleans Pelicans,2017-18,2018,48,34,0.58536583,44.61145420605922,0.5440421244641368,rank_calibrated_lasso,0.6000763381800931,0.41000000000000003,4,39.5,48,34,over,+22000,https://www.basketball-reference.com/leagues/NBA_2018_preseason_odds.html,82,over,5.111454206059221,48.0,3.3885457939407786,8.5,win,10.0,9.090909090909092,19.090909090909093
New York Knicks,2017-18,2018,29,53,0.35365853,32.19917179005938,0.3926728267080412,rank_calibrated_lasso,0.6000763381800931,0.41000000000000003,4,30.5,29,53,under,+100000,https://www.basketball-reference.com/leagues/NBA_2018_preseason_odds.html,82,over,1.6991717900593812,29.0,3.1991717900593812,1.5,loss,10.0,-10.0,0.0
Oklahoma City Thunder,2017-18,2018,48,34,0.58536583,51.839484005349426,0.6321888293335296,rank_calibrated_lasso,0.6000763381800931,0.41000000000000003,4,53.5,48,34,under,+2150,https://www.basketball-reference.com/leagues/NBA_2018_preseason_odds.html,82,under,-1.6605159946505736,48.0,3.8394840053494264,5.5,win,10.0,9.090909090909092,19.090909090909093
Orlando Magic,2017-18,2018,25,57,0.30487806,28.01219651421712,0.3416121526124039,rank_calibrated_lasso,0.6000763381800931,0.41000000000000003,4,33.5,25,57,under,+250000,https://www.basketball-reference.com/leagues/NBA_2018_preseason_odds.html,82,under,-5.48780348578288,25.0,3.01219651421712,8.5,win,10.0,9.090909090909092,19.090909090909093
Philadelphia 76ers,2017-18,2018,52,30,0.63414633,36.41211397201188,0.4440501703903888,rank_calibrated_lasso,0.6000763381800931,0.41000000000000003,4,39.5,52,30,over,+19000,https://www.basketball-reference.com/leagues/NBA_2018_preseason_odds.html,82,under,-3.0878860279881195,52.0,15.58788602798812,12.5,loss,10.0,-10.0,0.0
Phoenix Suns,2017-18,2018,21,61,0.25609756,33.932753299776884,0.4138140646314254,rank_calibrated_lasso,0.6000763381800931,0.41000000000000003,4,28.5,21,61,under,+125000,https://www.basketball-reference.com/leagues/NBA_2018_preseason_odds.html,82,over,5.432753299776884,21.0,12.932753299776884,7.5,loss,10.0,-10.0,0.0
Portland Trail Blazers,2017-18,2018,49,33,0.597561,39.47443704793111,0.48139557375525743,rank_calibrated_lasso,0.6000763381800931,0.41000000000000003,4,42.5,49,33,over,+31500,https://www.basketball-reference.com/leagues/NBA_2018_preseason_odds.html,82,under,-3.0255629520688885,49.0,9.525562952068888,6.5,loss,10.0,-10.0,0.0
Sacramento Kings,2017-18,2018,27,55,0.3292683,29.296377500261404,0.35727289634465126,rank_calibrated_lasso,0.6000763381800931,0.41000000000000003,4,27.5,27,55,under,+125000,https://www.basketball-reference.com/leagues/NBA_2018_preseason_odds.html,82,over,1.7963775002614035,27.0,2.2963775002614035,0.5,loss,10.0,-10.0,0.0
San Antonio Spurs,2017-18,2018,47,35,0.5731707,53.86224762964258,0.6568566784102754,rank_calibrated_lasso,0.6000763381800931,0.41000000000000003,4,55.0,47,35,under,+1800,https://www.basketball-reference.com/leagues/NBA_2018_preseason_odds.html,82,under,-1.1377523703574184,47.0,6.862247629642582,8.0,win,10.0,9.090909090909092,19.090909090909093
Toronto Raptors,2017-18,2018,59,23,0.7195122,46.28640272091724,0.5644683258648444,rank_calibrated_lasso,0.6000763381800931,0.41000000000000003,4,48.5,59,23,over,+15000,https://www.basketball-reference.com/leagues/NBA_2018_preseason_odds.html,82,under,-2.2135972790827623,59.0,12.713597279082762,10.5,loss,10.0,-10.0,0.0
Utah Jazz,2017-18,2018,48,34,0.58536583,42.122175471464985,0.5136850667251828,rank_calibrated_lasso,0.6000763381800931,0.41000000000000003,4,40.5,48,34,over,+25000,https://www.basketball-reference.com/leagues/NBA_2018_preseason_odds.html,82,over,1.6221754714649848,48.0,5.877824528535015,7.5,win,10.0,9.090909090909092,19.090909090909093
Washington Wizards,2017-18,2018,43,39,0.5243902,47.880987689776454,0.5839144840216641,rank_calibrated_lasso,0.6000763381800931,0.41000000000000003,4,48.5,43,39,under,+9000,https://www.basketball-reference.com/leagues/NBA_2018_preseason_odds.html,82,under,-0.6190123102235461,43.0,4.880987689776454,5.5,win,10.0,9.090909090909092,19.090909090909093
Atlanta Hawks,2018-19,2019,29,53,0.35365853,24.91842443177655,0.3038832247777628,rank_calibrated_lasso,0.6000763381800931,0.4,5,23.5,29,53,over,+150000,https://www.basketball-reference.com/leagues/NBA_2019_preseason_odds.html,82,over,1.4184244317765504,29.0,4.08157556822345,5.5,win,10.0,9.090909090909092,19.090909090909093
Boston Celtics,2018-19,2019,49,33,0.597561,58.81013219973699,0.717196734143134,rank_calibrated_lasso,0.6000763381800931,0.4,5,59.0,49,33,under,+620,https://www.basketball-reference.com/leagues/NBA_2019_preseason_odds.html,82,under,-0.1898678002630092,49.0,9.81013219973699,10.0,win,10.0,9.090909090909092,19.090909090909093
Brooklyn Nets,2018-19,2019,42,40,0.5121951,30.96332205567333,0.3776014884838211,rank_calibrated_lasso,0.6000763381800931,0.4,5,32.0,42,40,over,+125000,https://www.basketball-reference.com/leagues/NBA_2019_preseason_odds.html,82,under,-1.0366779443266694,42.0,11.03667794432667,10.0,loss,10.0,-10.0,0.0
Charlotte Hornets,2018-19,2019,39,43,0.47560975,34.433886636885234,0.41992544679128335,rank_calibrated_lasso,0.6000763381800931,0.4,5,35.5,39,43,over,+50000,https://www.basketball-reference.com/leagues/NBA_2019_preseason_odds.html,82,under,-1.0661133631147663,39.0,4.566113363114766,3.5,loss,10.0,-10.0,0.0
Chicago Bulls,2018-19,2019,22,60,0.2682927,31.833004742550017,0.38820737490914653,rank_calibrated_lasso,0.6000763381800931,0.4,5,30.0,22,60,under,+50000,https://www.basketball-reference.com/leagues/NBA_2019_preseason_odds.html,82,over,1.8330047425500169,22.0,9.833004742550017,8.0,loss,10.0,-10.0,0.0
Cleveland Cavaliers,2018-19,2019,19,63,0.23170732,36.821821615304515,0.4490466050646892,rank_calibrated_lasso,0.6000763381800931,0.4,5,30.5,19,63,under,+50000,https://www.basketball-reference.com/leagues/NBA_2019_preseason_odds.html,82,over,6.321821615304515,19.0,17.821821615304515,11.5,loss,10.0,-10.0,0.0
Dallas Mavericks,2018-19,2019,33,49,0.40243903,35.514386121999905,0.43310226978048666,rank_calibrated_lasso,0.6000763381800931,0.4,5,35.5,33,49,under,+35000,https://www.basketball-reference.com/leagues/NBA_2019_preseason_odds.html,82,over,0.0143861219999053,33.0,2.5143861219999053,2.5,loss,10.0,-10.0,0.0
Denver Nuggets,2018-19,2019,54,28,0.6585366,44.50826729262694,0.5427837474710603,rank_calibrated_lasso,0.6000763381800931,0.4,5,47.5,54,28,over,+20000,https://www.basketball-reference.com/leagues/NBA_2019_preseason_odds.html,82,under,-2.9917327073730604,54.0,9.49173270737306,6.5,loss,10.0,-10.0,0.0
Detroit Pistons,2018-19,2019,41,41,0.5,39.70049508572521,0.4841523790942099,rank_calibrated_lasso,0.6000763381800931,0.4,5,38.5,41,41,over,+35000,https://www.basketball-reference.com/leagues/NBA_2019_preseason_odds.html,82,over,1.2004950857252084,41.0,1.2995049142747916,2.5,win,10.0,9.090909090909092,19.090909090909093
Golden State Warriors,2018-19,2019,57,25,0.69512194,62.74486387349222,0.7651812667499052,rank_calibrated_lasso,0.6000763381800931,0.4,5,62.5,57,25,under,-168,https://www.basketball-reference.com/leagues/NBA_2019_preseason_odds.html,82,over,0.24486387349222127,57.0,5.744863873492221,5.5,loss,10.0,-10.0,0.0
Houston Rockets,2018-19,2019,53,29,0.64634144,56.58971911993676,0.6901185258528874,rank_calibrated_lasso,0.6000763381800931,0.4,5,56.5,53,29,under,+1000,https://www.basketball-reference.com/leagues/NBA_2019_preseason_odds.html,82,over,0.08971911993675974,53.0,3.5897191199367597,3.5,loss,10.0,-10.0,0.0
Indiana Pacers,2018-19,2019,48,34,0.58536583,42.246105969829614,0.5151964142662148,rank_calibrated_lasso,0.6000763381800931,0.4,5,47.5,48,34,over,+12500,https://www.basketball-reference.com/leagues/NBA_2019_preseason_odds.html,82,under,-5.253894030170386,48.0,5.753894030170386,0.5,loss,10.0,-10.0,0.0
Los Angeles Clippers,2018-19,2019,48,34,0.58536583,33.35635888508868,0.406784864452301,rank_calibrated_lasso,0.6000763381800931,0.4,5,37.0,48,34,over,+40000,https://www.basketball-reference.com/leagues/NBA_2019_preseason_odds.html,82,under,-3.6436411149113184,48.0,14.643641114911318,11.0,loss,10.0,-10.0,0.0
Los Angeles Lakers,2018-19,2019,37,45,0.4512195,46.79249829092764,0.5706402230600932,rank_calibrated_lasso,0.6000763381800931,0.4,5,48.5,37,45,under,+1800,https://www.basketball-reference.com/leagues/NBA_2019_preseason_odds.html,82,under,-1.7075017090723605,37.0,9.79249829092764,11.5,win,10.0,9.090909090909092,19.090909090909093
Memphis Grizzlies,2018-19,2019,33,49,0.40243903,31.287296173331452,0.3815523923577006,rank_calibrated_lasso,0.6000763381800931,0.4,5,34.5,33,49,under,+65000,https://www.basketball-reference.com/leagues/NBA_2019_preseason_odds.html,82,under,-3.212703826668548,33.0,1.7127038266685481,1.5,win,10.0,9.090909090909092,19.090909090909093
Miami Heat,2018-19,2019,39,43,0.47560975,40.984174526447006,0.49980700642008546,rank_calibrated_lasso,0.6000763381800931,0.4,5,43.0,39,43,under,+35000,https://www.basketball-reference.com/leagues/NBA_2019_preseason_odds.html,82,under,-2.0158254735529937,39.0,1.9841745264470063,4.0,win,10.0,9.090909090909092,19.090909090909093
Milwaukee Bucks,2018-19,2019,60,22,0.73170733,48.3170539771385,0.5892323655748597,rank_calibrated_lasso,0.6000763381800931,0.4,5,48.0,60,22,over,+10000,https://www.basketball-reference.com/leagues/NBA_2019_preseason_odds.html,82,over,0.3170539771384995,60.0,11.6829460228615,12.0,win,10.0,9.090909090909092,19.090909090909093
Minnesota Timberwolves,2018-19,2019,36,46,0.4390244,47.822532158082254,0.5832016116839299,rank_calibrated_lasso,0.6000763381800931,0.4,5,41.5,36,46,under,+25000,https://www.basketball-reference.com/leagues/NBA_2019_preseason_odds.html,82,over,6.322532158082254,36.0,11.822532158082254,5.5,loss,10.0,-10.0,0.0
New Orleans Pelicans,2018-19,2019,33,49,0.40243903,47.348410488405904,0.577419640102511,rank_calibrated_lasso,0.6000763381800931,0.4,5,45.5,33,49,under,+10000,https://www.basketball-reference.com/leagues/NBA_2019_preseason_odds.html,82,over,1.8484104884059036,33.0,14.348410488405904,12.5,loss,10.0,-10.0,0.0
New York Knicks,2018-19,2019,17,65,0.20731707,21.30599906069124,0.25982925683769803,rank_calibrated_lasso,0.6000763381800931,0.4,5,28.5,17,65,under,+35000,https://www.basketball-reference.com/leagues/NBA_2019_preseason_odds.html,82,under,-7.194000939308761,17.0,4.305999060691239,11.5,win,10.0,9.090909090909092,19.090909090909093
